taxon_id,name,rank,species_taxon_id,species_name,genus_taxon_id,genus_name
1005510,Escherichia coli PA42,strain,562,Escherichia coli,561,Escherichia
1005511,Escherichia coli PA45,strain,562,Escherichia coli,561,Escherichia
1005512,Escherichia coli PA47,strain,562,Escherichia coli,561,Escherichia
1005513,Escherichia coli PA48,strain,562,Escherichia coli,561,Escherichia
1005514,Escherichia coli PA49,strain,562,Escherichia coli,561,Escherichia
1005515,Escherichia coli TW06591,strain,562,Escherichia coli,561,Escherichia
1005516,Escherichia coli TW07945,strain,562,Escherichia coli,561,Escherichia
1005517,Escherichia coli TW10246,strain,562,Escherichia coli,561,Escherichia
1005518,Escherichia coli TW11039,strain,562,Escherichia coli,561,Escherichia
1005519,Escherichia coli TW09098,strain,562,Escherichia coli,561,Escherichia
1005520,Escherichia coli TW09109,strain,562,Escherichia coli,561,Escherichia
1005521,Escherichia coli TW09195,strain,562,Escherichia coli,561,Escherichia
1005522,Escherichia coli TW10119,strain,562,Escherichia coli,561,Escherichia
1005523,Escherichia coli EC4203,strain,562,Escherichia coli,561,Escherichia
1005524,Escherichia coli EC4196,strain,562,Escherichia coli,561,Escherichia
1005526,Escherichia coli TW14301,strain,562,Escherichia coli,561,Escherichia
1005527,Escherichia coli EC4421,strain,562,Escherichia coli,561,Escherichia
1005528,Escherichia coli EC4422,strain,562,Escherichia coli,561,Escherichia
1005529,Escherichia coli EC4013,strain,562,Escherichia coli,561,Escherichia
1005530,Escherichia coli EC4402,strain,562,Escherichia coli,561,Escherichia
1005531,Escherichia coli EC4439,strain,562,Escherichia coli,561,Escherichia
1005532,Escherichia coli EC4436,strain,562,Escherichia coli,561,Escherichia
1005533,Escherichia coli EC4437,strain,562,Escherichia coli,561,Escherichia
1005534,Escherichia coli EC4448,strain,562,Escherichia coli,561,Escherichia
1005535,Escherichia coli EC1738,strain,562,Escherichia coli,561,Escherichia
1005536,Escherichia coli EC1734,strain,562,Escherichia coli,561,Escherichia
1005537,Escherichia coli EC1735,strain,562,Escherichia coli,561,Escherichia
1005538,Escherichia coli EC1736,strain,562,Escherichia coli,561,Escherichia
1005539,Escherichia coli EC1737,strain,562,Escherichia coli,561,Escherichia
1005540,Escherichia coli EC1845,strain,562,Escherichia coli,561,Escherichia
1005541,Escherichia coli EC1846,strain,562,Escherichia coli,561,Escherichia
1005542,Escherichia coli EC1847,strain,562,Escherichia coli,561,Escherichia
1005543,Escherichia coli EC1848,strain,562,Escherichia coli,561,Escherichia
1005544,Escherichia coli EC1849,strain,562,Escherichia coli,561,Escherichia
1005545,Escherichia coli EC1850,strain,562,Escherichia coli,561,Escherichia
1005546,Escherichia coli EC1856,strain,562,Escherichia coli,561,Escherichia
1005547,Escherichia coli EC1862,strain,562,Escherichia coli,561,Escherichia
1005548,Escherichia coli EC1863,strain,562,Escherichia coli,561,Escherichia
1005549,Escherichia coli EC1864,strain,562,Escherichia coli,561,Escherichia
1005550,Escherichia coli EC1865,strain,562,Escherichia coli,561,Escherichia
1005551,Escherichia coli EC1866,strain,562,Escherichia coli,561,Escherichia
1005552,Escherichia coli EC1868,strain,562,Escherichia coli,561,Escherichia
1005553,Escherichia coli EC1869,strain,562,Escherichia coli,561,Escherichia
1005554,Escherichia coli EC1870,strain,562,Escherichia coli,561,Escherichia
1005555,Escherichia coli TT12B,strain,562,Escherichia coli,561,Escherichia
1005557,Escherichia coli MA6,strain,562,Escherichia coli,561,Escherichia
1005558,Escherichia coli 5905,strain,562,Escherichia coli,561,Escherichia
1005559,Escherichia coli CB7326,strain,562,Escherichia coli,561,Escherichia
1005560,Escherichia coli EC96038,strain,562,Escherichia coli,561,Escherichia
1005561,Escherichia coli 5412,strain,562,Escherichia coli,561,Escherichia
1005562,Escherichia coli TW15901,strain,562,Escherichia coli,561,Escherichia
1005563,Escherichia coli ARS4.2123,strain,562,Escherichia coli,561,Escherichia
1005564,Escherichia coli TW00353,strain,562,Escherichia coli,561,Escherichia
1005565,Escherichia coli 3006,strain,562,Escherichia coli,561,Escherichia
1005566,Escherichia coli 07798,strain,562,Escherichia coli,561,Escherichia
1005567,Escherichia coli N1,strain,562,Escherichia coli,561,Escherichia
1006543,Staphylococcus aureus subsp. aureus T0131,strain,1280,Staphylococcus aureus,1279,Staphylococcus
1007065,Escherichia coli M15,strain,562,Escherichia coli,561,Escherichia
1008297,Salmonella enterica subsp. enterica serovar Typhimurium str. 798,strain,28901,Salmonella enterica,590,Salmonella
1009714,Pseudomonas aeruginosa PAK,strain,287,Pseudomonas aeruginosa,286,Pseudomonas
1010817,Escherichia coli C691-71 (14b),strain,562,Escherichia coli,561,Escherichia
1010834,Mycobacterium tuberculosis HKBS1,strain,1773,Mycobacterium tuberculosis,1763,Mycobacterium
1010835,Mycobacterium tuberculosis BT2,strain,1773,Mycobacterium tuberculosis,1763,Mycobacterium
1010836,Mycobacterium tuberculosis BT1,strain,1773,Mycobacterium tuberculosis,1763,Mycobacterium
1016998,Salmonella enterica subsp. enterica serovar Paratyphi B str. SPB7,strain,28901,Salmonella enterica,590,Salmonella
1028799,Staphylococcus aureus subsp. aureus VC40,strain,1280,Staphylococcus aureus,1279,Staphylococcus
1029977,Salmonella enterica subsp. enterica serovar Paratyphi B str. SARA42,strain,28901,Salmonella enterica,590,Salmonella
1029978,Salmonella enterica subsp. enterica serovar Typhimurium str. SARA13,strain,28901,Salmonella enterica,590,Salmonella
1029979,Salmonella enterica subsp. enterica serovar Pullorum str. ATCC 9120,strain,28901,Salmonella enterica,590,Salmonella
1029980,Salmonella enterica subsp. enterica serovar Kentucky str. 5349,strain,28901,Salmonella enterica,590,Salmonella
1029981,Salmonella enterica subsp. enterica serovar Tennessee str. 2691,strain,28901,Salmonella enterica,590,Salmonella
1029982,Salmonella enterica subsp. enterica serovar Tallahassee str. 0012,strain,28901,Salmonella enterica,590,Salmonella
1029983,Salmonella enterica subsp. enterica serovar Abony str. 0014,strain,28901,Salmonella enterica,590,Salmonella
1029984,Salmonella enterica subsp. enterica serovar Enteritidis str. SARB17,strain,28901,Salmonella enterica,590,Salmonella
1029985,Salmonella enterica subsp. enterica serovar Enteritidis str. 6.0562-1,strain,28901,Salmonella enterica,590,Salmonella
1029986,Salmonella enterica subsp. enterica serovar Enteritidis str. 50-5646,strain,28901,Salmonella enterica,590,Salmonella
1029989,Salmonella enterica subsp. enterica serovar Agona str. 0292,strain,28901,Salmonella enterica,590,Salmonella
1029990,Salmonella enterica subsp. enterica serovar Agona str. 0322,strain,28901,Salmonella enterica,590,Salmonella
1029996,Salmonella enterica subsp. enterica serovar Heidelberg str. SARA37,strain,28901,Salmonella enterica,590,Salmonella
1029997,Salmonella enterica subsp. enterica serovar Heidelberg str. SARA35,strain,28901,Salmonella enterica,590,Salmonella
1029998,Salmonella enterica subsp. enterica serovar Heidelberg str. SARA32,strain,28901,Salmonella enterica,590,Salmonella
1029999,Salmonella enterica subsp. enterica serovar Heidelberg str. SARA31,strain,28901,Salmonella enterica,590,Salmonella
1030000,Salmonella enterica subsp. enterica serovar Heidelberg str. RI-11-013193,strain,28901,Salmonella enterica,590,Salmonella
1030001,Salmonella enterica subsp. enterica serovar Heidelberg str. RI-11-014319,strain,28901,Salmonella enterica,590,Salmonella
1030002,Salmonella enterica subsp. enterica serovar Heidelberg str. 607309-5,strain,28901,Salmonella enterica,590,Salmonella
1030003,Salmonella enterica subsp. enterica serovar Heidelberg str. 640151-11,strain,28901,Salmonella enterica,590,Salmonella
1030004,Salmonella enterica subsp. enterica serovar Heidelberg str. 607309-34,strain,28901,Salmonella enterica,590,Salmonella
1030005,Salmonella enterica subsp. enterica serovar Heidelberg str. N418,strain,28901,Salmonella enterica,590,Salmonella
1030006,Salmonella enterica subsp. enterica serovar Heidelberg str. N19992,strain,28901,Salmonella enterica,590,Salmonella
1030007,Salmonella enterica subsp. enterica serovar Heidelberg str. 670102-5,strain,28901,Salmonella enterica,590,Salmonella
1033813,Escherichia coli NA114,strain,562,Escherichia coli,561,Escherichia
1037256,Salmonella enterica subsp. enterica serovar Heidelberg str. RI-11-013312,strain,28901,Salmonella enterica,590,Salmonella
1037257,Salmonella enterica subsp. enterica serovar Heidelberg str. RI-11-013374,strain,28901,Salmonella enterica,590,Salmonella
1037258,Salmonella enterica subsp. enterica serovar Heidelberg str. 607310-1,strain,28901,Salmonella enterica,590,Salmonella
1037259,Salmonella enterica subsp. enterica serovar Heidelberg str. 622737-11,strain,28901,Salmonella enterica,590,Salmonella
1037261,Salmonella enterica subsp. enterica serovar Heidelberg str. 579082-8,strain,28901,Salmonella enterica,590,Salmonella
1037262,Salmonella enterica subsp. enterica serovar Typhimurium str. AZ 057,strain,28901,Salmonella enterica,590,Salmonella
1037890,Klebsiella pneumoniae JH1,strain,573,Klebsiella pneumoniae,570,Klebsiella
1037908,Klebsiella pneumoniae 1162281,strain,573,Klebsiella pneumoniae,570,Klebsiella
1038844,Escherichia coli O104:H4 str. TY-2482,strain,562,Escherichia coli,561,Escherichia
1038927,Escherichia coli O104:H4,no rank,562,Escherichia coli,561,Escherichia
1040638,Escherichia coli O104:H4 str. LB226692,strain,562,Escherichia coli,561,Escherichia
1042803,Escherichia coli O104:H4 str. 01-09591,strain,562,Escherichia coli,561,Escherichia
1042804,Escherichia coli O104:H4 str. H112180280,strain,562,Escherichia coli,561,Escherichia
1045010,Escherichia coli O157,serogroup,562,Escherichia coli,561,Escherichia
1045856,Enterobacter cloacae EcWSU1,strain,550,Enterobacter cloacae,547,Enterobacter
1048254,Escherichia coli O104:H4 str. C227-11,strain,562,Escherichia coli,561,Escherichia
1048256,Escherichia coli O104:H4 str. C236-11,strain,562,Escherichia coli,561,Escherichia
1048265,Escherichia coli O104:H4 str. 04-8351,strain,562,Escherichia coli,561,Escherichia
1048266,Escherichia coli O104:H4 str. 09-7901,strain,562,Escherichia coli,561,Escherichia
1048334,Escherichia coli O104:H4 str. 11-3677,strain,562,Escherichia coli,561,Escherichia
1048689,Escherichia coli O55:H7 str. RM12579,strain,562,Escherichia coli,561,Escherichia
1048765,Escherichia coli O104:H4 str. H112180541,strain,562,Escherichia coli,561,Escherichia
1049565,Klebsiella pneumoniae KCTC 2242,strain,573,Klebsiella pneumoniae,570,Klebsiella
1050190,"Salmonella enterica subsp. houtenae serovar 48:g,z51:-",no rank,28901,Salmonella enterica,590,Salmonella
1050193,"Salmonella enterica subsp. houtenae serovar 44:z4,z23:-",no rank,28901,Salmonella enterica,590,Salmonella
1050617,Escherichia coli UMNF18,strain,562,Escherichia coli,561,Escherichia
1051003,Pseudomonas aeruginosa 19BR,strain,287,Pseudomonas aeruginosa,286,Pseudomonas
1051004,Pseudomonas aeruginosa 213BR,strain,287,Pseudomonas aeruginosa,286,Pseudomonas
1051005,Pseudomonas aeruginosa 9BR,strain,287,Pseudomonas aeruginosa,286,Pseudomonas
1051346,Escherichia coli 95.0083,no rank,562,Escherichia coli,561,Escherichia
1051347,Escherichia coli 3.4880,no rank,562,Escherichia coli,561,Escherichia
1051348,Escherichia coli 7.1982,no rank,562,Escherichia coli,561,Escherichia
1051349,Escherichia coli PA11,no rank,562,Escherichia coli,561,Escherichia
1051350,Escherichia coli PA13,no rank,562,Escherichia coli,561,Escherichia
1051351,Escherichia coli PA19,no rank,562,Escherichia coli,561,Escherichia
1051352,Escherichia coli PA35,no rank,562,Escherichia coli,561,Escherichia
1051353,Escherichia coli ATCC 700728,no rank,562,Escherichia coli,561,Escherichia
1052677,Escherichia coli O104:H4 str. H112180282,strain,562,Escherichia coli,561,Escherichia
1054948,Salmonella enterica subsp. enterica serovar Heidelberg str. 632675-24,strain,28901,Salmonella enterica,590,Salmonella
1054949,Salmonella enterica subsp. enterica serovar Heidelberg str. 579083-19,strain,28901,Salmonella enterica,590,Salmonella
1054950,Salmonella enterica subsp. enterica serovar Heidelberg str. SARA 39,strain,28901,Salmonella enterica,590,Salmonella
1054951,Salmonella enterica subsp. enterica serovar Heidelberg str. RI-11-013343,strain,28901,Salmonella enterica,590,Salmonella
1054952,Salmonella enterica subsp. enterica serovar Heidelberg str. RI-11-013988,strain,28901,Salmonella enterica,590,Salmonella
1054953,Salmonella enterica subsp. enterica serovar Heidelberg str. RI-11-014316,strain,28901,Salmonella enterica,590,Salmonella
1054954,Salmonella enterica subsp. enterica serovar Heidelberg str. RI-11-014588,strain,28901,Salmonella enterica,590,Salmonella
1054955,Salmonella enterica subsp. enterica serovar Heidelberg str. 622737-12,strain,28901,Salmonella enterica,590,Salmonella
1054956,Salmonella enterica subsp. enterica serovar Heidelberg str. 622737-14,strain,28901,Salmonella enterica,590,Salmonella
1054957,Salmonella enterica subsp. enterica serovar Heidelberg str. N189,strain,28901,Salmonella enterica,590,Salmonella
1054958,Salmonella enterica subsp. enterica serovar Heidelberg str. N1514,strain,28901,Salmonella enterica,590,Salmonella
1054959,Salmonella enterica subsp. enterica serovar Heidelberg str. N1536,strain,28901,Salmonella enterica,590,Salmonella
1054960,Salmonella enterica subsp. enterica serovar Heidelberg str. N4496,strain,28901,Salmonella enterica,590,Salmonella
1054961,Salmonella enterica subsp. enterica serovar Heidelberg str. 622737-21,strain,28901,Salmonella enterica,590,Salmonella
1054962,Salmonella enterica subsp. enterica serovar Heidelberg str. 579083-10,strain,28901,Salmonella enterica,590,Salmonella
1054963,Salmonella enterica subsp. enterica serovar Heidelberg str. N4403,strain,28901,Salmonella enterica,590,Salmonella
1054964,Salmonella enterica subsp. enterica serovar Heidelberg str. 670102-3,strain,28901,Salmonella enterica,590,Salmonella
1054965,Salmonella enterica subsp. enterica serovar Heidelberg str. N4541,strain,28901,Salmonella enterica,590,Salmonella
1054966,Salmonella enterica subsp. enterica serovar Heidelberg str. N653,strain,28901,Salmonella enterica,590,Salmonella
1055533,Escherichia coli O26 str. RM8426,strain,562,Escherichia coli,561,Escherichia
1055534,Escherichia coli O26 str. RM10386,strain,562,Escherichia coli,561,Escherichia
1055537,Escherichia coli O121,serogroup,562,Escherichia coli,561,Escherichia
1055538,Escherichia coli O145,serogroup,562,Escherichia coli,561,Escherichia
1055539,Escherichia coli O91,serogroup,562,Escherichia coli,561,Escherichia
1055540,Escherichia coli O103 str. RM8385,strain,562,Escherichia coli,561,Escherichia
1055541,Escherichia coli O43 str. RM10042,no rank,562,Escherichia coli,561,Escherichia
1055542,Escherichia coli O111 str. RM9322,strain,562,Escherichia coli,561,Escherichia
1055543,Escherichia coli O121 str. RM8352,no rank,562,Escherichia coli,561,Escherichia
1055544,Escherichia coli O145 str. RM9872,strain,562,Escherichia coli,561,Escherichia
1055545,Escherichia coli O91 str. RM7190,strain,562,Escherichia coli,561,Escherichia
1064551,Salmonella enterica subsp. enterica serovar Thompson str. RM6836,strain,28901,Salmonella enterica,590,Salmonella
1068608,Escherichia coli XH140A,strain,562,Escherichia coli,561,Escherichia
1068614,Escherichia coli O104:H4 str. 11-4404,strain,562,Escherichia coli,561,Escherichia
1068615,Escherichia coli O104:H4 str. 11-4522,strain,562,Escherichia coli,561,Escherichia
1068616,Escherichia coli O104:H4 str. 11-4623,strain,562,Escherichia coli,561,Escherichia
1068617,Escherichia coli O104:H4 str. 11-4632 C1,strain,562,Escherichia coli,561,Escherichia
1068618,Escherichia coli O104:H4 str. 11-4632 C2,strain,562,Escherichia coli,561,Escherichia
1068619,Escherichia coli O104:H4 str. 11-4632 C3,strain,562,Escherichia coli,561,Escherichia
1068620,Escherichia coli O104:H4 str. 11-4632 C4,strain,562,Escherichia coli,561,Escherichia
1068621,Escherichia coli O104:H4 str. 11-4632 C5,strain,562,Escherichia coli,561,Escherichia
1068622,Escherichia coli O104:H4 str. Ec11-5538,strain,562,Escherichia coli,561,Escherichia
1068623,Escherichia coli O104:H4 str. Ec11-5536,strain,562,Escherichia coli,561,Escherichia
1068624,Escherichia coli O104:H4 str. Ec11-5537,strain,562,Escherichia coli,561,Escherichia
1069495,Escherichia coli XH001,strain,562,Escherichia coli,561,Escherichia
